,year,month,weekday,demand_national,renewable,wind,solar,Q1,Bank Holiday,af,rain,sun,tavg,demand_yoy_var,demand_1yr_var,demand_2yr_var
2018-02-28,2018.0,2.0,0.5714285714285714,35927.104166666664,8213.47544642857,6851.5014880952385,904.7239583333334,1.0,0.0,2.3228994480505856,-0.7498668040373809,-0.47483642291543676,-1.5692510237097423,-97282.82347413152,14431619.223323882,14528902.046798013
2018-03-31,2018.0,3.0,0.5491251682368775,34734.1467025572,7778.216689098251,6529.185060565276,968.3176312247645,1.0,0.1278600269179004,1.5073177258540766,0.5621960166105845,-0.6082963856464437,-1.2425414258990348,2877031.8310823683,15860484.590946067,12983452.759863699
2018-04-30,2018.0,4.0,0.5666666666666667,29823.570833333335,7377.215277777777,5629.482638888889,1405.9069444444444,0.0,0.5,-0.3738603536170378,-0.17684824959485712,0.19401637939683172,-0.18528655571665467,2700430.2225190066,15495162.752063494,12794732.529544488
2018-05-31,2018.0,5.0,0.6129032258064516,26509.5436827957,6596.60752688172,4031.0060483870966,2281.5436827956987,0.0,0.45161290322580644,-0.6642292926579824,-1.0211953658237851,1.8559083662188691,0.60454186905279,2541326.6824985463,16203982.119432837,13662655.43693429
2018-06-30,2018.0,6.0,0.5333333333333333,26007.94027777778,5800.029861111111,3289.077083333333,2368.523611111111,0.0,0.0,-0.7610189390049639,-1.6482978916641582,1.814365919637872,1.3023707650474217,2009541.7722458541,16527017.624044312,14517475.851798458
2018-07-31,2018.0,7.0,0.5806451612903226,26524.255376344085,5070.595430107527,2652.9563172043013,2296.747983870968,0.0,0.0,-0.7610189390049639,-1.0307100395822522,1.7289394107661433,1.8805227433181333,717336.5948900189,16323401.187236821,15606064.592346802
2018-08-31,2018.0,8.0,0.5806451612903226,26212.03696236559,6126.333333333333,4243.42876344086,1670.4798387096773,0.0,0.22580645161290322,-0.7522198802461474,-0.2653667874826204,0.41842324036707745,1.5118707580783384,89694.98453662358,16264134.23667292,16174439.252136296
2018-09-30,2018.0,9.0,0.5333333333333333,26851.8,8270.027777777777,6390.561111111111,1482.7715277777777,0.0,0.0,-0.7117442099555914,0.08175844503134921,0.2742864806175899,0.792744377505924,1368310.0244946461,16899966.249732442,15531656.225237796
2018-10-31,2018.0,10.0,0.6120805369127517,29520.56711409396,8561.136241610739,6934.240268456376,1031.3536912751679,0.0,0.0,-0.208802147934411,0.09385669125232146,-0.18384517326630279,0.13482024208860952,1582226.098905716,16829728.636009883,15247502.537104167
2018-11-30,2018.0,11.0,0.5666666666666667,32913.245833333334,9403.893055555556,8361.352083333333,518.0027777777777,0.0,0.0,-0.3532280779067094,0.8059926048172432,-0.9768685539517881,-0.4182591983790995,353628.8548004795,16392616.97086789,16038988.116067411
2018-12-31,2018.0,12.0,0.5483870967741935,32946.844086021505,8374.976478494624,7490.137096774193,299.179435483871,0.0,0.12903225806451613,0.054562783191545026,0.6427108251869171,-1.5314225329950928,-0.7506507022386892,-318540.452739045,15215638.27072609,15534178.723465135
2019-01-31,2019.0,1.0,0.6129032258064516,35438.55174731183,7716.7244623655915,6825.408602150537,429.31854838709677,1.0,0.0967741935483871,1.7939670117032354,-0.921081296553813,-1.2834096734831848,-1.3012093605783626,-756063.19025282,15276736.142866056,16032799.333118876
2019-02-28,2019.0,2.0,0.5714285714285714,33117.07663690476,9214.060267857143,7733.200892857143,989.9159226190476,1.0,0.0,0.6820266974409425,-0.6427198178078998,-0.34728509671624797,-0.7292131026307906,-1904400.3542699069,13051684.31427034,14956084.668540247
2019-03-31,2019.0,3.0,0.5168236877523553,30579.0,10205.383580080754,8323.935397039031,1288.0235531628532,1.0,0.12920592193808883,-0.30477144780707116,0.6723384392415533,-0.06141385654643102,-0.5579769674911553,-3769432.6098688915,10951643.309535049,14721075.91940394
2019-04-30,2019.0,4.0,0.6,28529.799305555556,8253.011805555556,6092.740972222222,1883.795138888889,0.0,0.5,-0.18908011968189117,-1.138851849690974,0.7416732617565407,-0.20546312005350045,-3516468.6052013244,11062933.653049935,14579402.25825126
2019-05-31,2019.0,5.0,0.5806451612903226,26732.21572580645,6283.024193548387,4012.7883064516127,2092.7721774193546,0.0,0.45161290322580644,-0.49704717624046885,-0.9265067987250736,1.1481337856846854,0.1783119474369216,-4589661.340173611,10942112.340324676,15531773.680498287
2019-06-30,2019.0,6.0,0.5333333333333333,25643.74722222222,7597.830555555555,5411.113888888889,1919.975,0.0,0.0,-0.7610189390049639,0.4716118934486116,0.5661398673521735,0.9118141300993383,-5264828.921868259,11191976.98229256,16456805.90416082
2019-07-31,2019.0,7.0,0.6129032258064516,25742.460349462366,6820.305107526881,4477.2963709677415,2065.005376344086,0.0,0.0,-0.7610189390049639,-0.20049833130910003,0.9739685343207213,1.644055277490702,-4711807.127159599,11677850.131838886,16389657.258998485
2019-08-31,2019.0,8.0,0.5483870967741935,24719.801747311827,8752.656586021505,6415.055107526881,1930.3575268817203,0.0,0.22580645161290322,-0.7610189390049639,0.6347854939364185,0.8374389924469011,1.5557973031752892,-3657693.5469903573,12760629.459264778,16418323.006255135
2019-09-30,2019.0,9.0,0.5666666666666667,26075.131944444445,8832.372222222222,6792.858333333334,1534.0784722222222,0.0,0.0,-0.7440276531258698,0.555762539370208,0.37662957503270467,0.9518918602655586,-2800948.556296598,13169970.993758243,15970919.55005484
2019-10-31,2019.0,10.0,0.6120805369127517,29758.170469798657,9162.151006711409,7808.597315436242,826.4771812080537,0.0,0.0,-0.472167079060367,1.3237975430748639,-0.7006021489607619,0.0022018492381591834,-2378624.725496238,13182913.83215865,15561538.557654887
2019-11-30,2019.0,11.0,0.5333333333333333,33692.626388888886,7655.39375,6901.475694444444,446.4736111111111,0.0,0.0,0.4028841437129708,0.9717546140115741,-1.296367422591977,-0.8407494981566735,-2135922.5835506283,13738511.769734649,15874434.353285277
2019-12-31,2019.0,12.0,0.5806451612903226,32514.78696236559,10325.899193548386,9348.315860215054,374.4361559139785,0.0,0.12903225806451613,0.3248500900460208,0.8965726553526742,-1.325558756258414,-0.9141182373751718,-2036378.7218175698,13476590.956304563,15512969.678122133
2020-01-31,2020.0,1.0,0.5806451612903226,32805.594086021505,11448.01680107527,10355.747311827958,397.179435483871,1.0,0.0967741935483871,-0.030697062023194138,0.29412046527450686,-1.348900689633175,-0.8439673122966013,-4842412.610173788,11153285.658512976,15995698.268686764
2020-02-29,2020.0,2.0,0.5517241379310345,31909.54382183908,13827.301724137931,12323.614942528735,755.7478448275862,1.0,0.0,0.004499173012071854,2.5316265781665854,-0.9117115445534458,-0.9469518594325853,-2645844.6052924227,10405839.708977917,13051684.31427034
2020-03-31,2020.0,3.0,0.5814266487213997,29663.677658142664,11493.334454912518,9303.978465679676,1523.4414535666217,1.0,0.1278600269179004,0.30943207137795414,-0.5252563594695185,0.29641656898316804,-0.814369220072579,-729018.529837992,10222624.779697057,10951643.309535049
2020-04-30,2020.0,4.0,0.6,23027.58125,8572.477083333333,5953.426388888889,2237.434027777778,0.0,0.5,-0.22579343381350486,-1.633234773320697,1.6183011016621387,-0.028236933166564962,2135237.5730904285,13198171.226140363,11062933.653049935
2020-05-31,2020.0,5.0,0.5161290322580645,21610.885080645163,8349.380376344086,5400.6303763440865,2652.6223118279568,0.0,0.45161290322580644,-0.3535548334043843,-1.6425027398944156,2.5106629433771896,0.4679620489264489,6109943.027228126,17052055.367552802,10942112.340324676
2020-06-30,2020.0,6.0,0.6,22674.983333333334,8190.166666666667,5839.158333333334,2071.8333333333335,0.0,0.0,-0.7515430295723923,0.28420636083597034,0.635465537939349,1.062330006682699,7918747.089245064,19110724.071537625,11191976.98229256
2020-07-31,2020.0,7.0,0.5806451612903226,23350.02889784946,8037.825940860215,5697.6411290322585,1952.1444892473119,0.0,0.0,,,,,8826432.341949822,20504282.47378871,11677850.131838886
2020-08-31,2020.0,8.0,0.5483870967741935,24295.801747311827,7731.825940860215,5772.625672043011,1699.4966397849462,0.0,0.22580645161290322,,,,,7984544.057634674,20745173.51689945,12760629.459264778
2020-09-30,2020.0,9.0,0.6,25526.786111111112,9060.945833333333,7128.895138888889,1598.6166666666666,0.0,0.0,,,,,7753773.257913902,20923744.251672145,13169970.993758243
2020-10-31,2020.0,10.0,0.5476510067114094,28757.312080536914,9820.864429530202,8578.448322147651,737.3375838926174,0.0,0.0,,,,,7425971.611872902,20608885.44403155,13182913.83215865
2020-11-30,2020.0,11.0,0.5666666666666667,30095.516666666666,9638.411805555555,8432.327083333334,510.43333333333334,0.0,0.0,,,,,3889252.326683162,17627764.09641781,13738511.769734649
2020-12-31,2020.0,12.0,0.6129032258064516,32232.896505376346,9704.209677419354,8729.380376344086,325.9516129032258,0.0,0.12903225806451613,,,,,3884681.8106442597,17361272.766948823,13476590.956304563
2021-01-31,2021.0,1.0,0.5161290322580645,33777.479838709674,8779.913978494624,7949.736559139785,364.76881720430106,1.0,0.0967741935483871,,,,,7283863.067407928,18437148.725920904,11153285.658512976
2021-02-28,2021.0,2.0,0.5714285714285714,31839.606398809523,11864.40625,10673.55431547619,768.6778273809524,1.0,0.0,,,,,7972384.2191871945,18378223.92816511,10405839.708977917
2021-03-31,2021.0,3.0,0.6137281292059219,29552.405787348587,10012.340511440108,8269.524226110363,1253.7422611036338,1.0,0.1278600269179004,,,,,8107550.637874845,18330175.417571902,10222624.779697057
2021-04-30,2021.0,4.0,0.5666666666666667,27544.989583333332,7856.125,5159.672222222222,2253.3729166666667,0.0,0.5,,,,,3382222.838075364,16580394.064215727,13198171.226140363
2021-05-31,2021.0,5.0,0.5483870967741935,26418.520161290322,8052.2231182795695,5787.497983870968,1978.8931451612902,0.0,0.45161290322580644,,,,,-3785001.679843677,13267053.687709125,17052055.367552802
2021-06-30,2021.0,6.0,0.6,24992.96736111111,7001.728472222222,4649.355555555556,2189.1041666666665,0.0,0.0,,,,,-7642482.708307302,11468241.363230323,19110724.071537625
2021-07-31,2021.0,7.0,0.5483870967741935,25058.620967741936,5697.7446236559135,3411.119623655914,2145.9831989247314,0.0,0.0,,,,,-10299019.631349973,10205262.842438735,20504282.47378871
2021-08-31,2021.0,8.0,0.5806451612903226,24729.497311827956,7213.254704301075,5373.646505376344,1662.8548387096773,0.0,0.22580645161290322,,,,,-10843221.296589406,9901952.220310045,20745173.51689945
2021-09-30,2021.0,9.0,0.6,26004.291666666668,6941.319444444444,5321.709722222222,1450.4166666666667,0.0,0.0,,,,,-11250263.136980657,9673481.114691488,20923744.251672145
2021-10-31,2021.0,10.0,0.5154362416107383,27250.68724832215,11377.074496644294,9944.842281879195,915.468456375839,0.0,0.0,,,,,-10839464.37891321,9769421.06511834,20608885.44403155
2021-11-30,2021.0,11.0,0.6,31179.779166666667,10845.380555555555,9629.33888888889,574.75,0.0,0.0,,,,,-7404724.330645729,10223039.765772082,17627764.09641781
2021-12-31,2021.0,12.0,0.5806451612903226,32017.905241935485,10069.157930107527,9288.383736559139,256.6404569892473,0.0,0.12903225806451613,,,,,-7284917.514408054,10076355.252540769,17361272.766948823
2022-01-31,2022.0,1.0,0.5483870967741935,32762.600134408603,11179.672043010753,10182.661962365592,521.2197580645161,1.0,0.0967741935483871,,,,,-9273895.642959382,9163253.082961522,18437148.725920904
2022-02-28,2022.0,2.0,0.5714285714285714,30422.25074404762,15992.683035714286,14500.170386904761,829.7135416666666,1.0,0.0,,,,,-10112456.246997057,8413172.37155485,18525628.618551906
2022-03-31,2022.0,3.0,0.6137281292059219,29263.35060565276,9939.192462987887,7888.699192462988,1572.9946164199193,1.0,0.12920592193808883,,,,,-8911823.829627171,8347020.11987839,17258843.94950556
2022-04-30,2022.0,4.0,0.5333333333333333,25971.95486111111,9810.73125,7491.449305555556,2045.2354166666667,0.0,0.5,,,,,-8087791.931680368,8722576.824962424,16810368.756642792
2022-05-31,2022.0,5.0,0.5806451612903226,23845.997311827956,10111.94690860215,7708.122311827957,2101.2681451612902,0.0,0.45161290322580644,,,,,-5290364.822402032,10016597.103622124,15306961.926024156
2022-06-30,2022.0,6.0,0.6,22853.75138888889,9229.303472222222,6565.0569444444445,2400.7430555555557,0.0,0.0,,,,,-1373085.387089042,11486497.196404414,12859582.583493456
2022-07-31,2022.0,7.0,0.5161290322580645,23282.50739247312,8441.793010752688,5925.827284946236,2261.3434139784945,0.0,0.0,,,,,1303369.9424460437,12574389.896486081,11271019.954040037
2022-08-31,2022.0,8.0,0.6129032258064516,23332.897849462366,7123.325268817204,4772.70497311828,2162.1579301075267,0.0,0.22580645161290322,,,,,3073475.9065854866,13431645.973398179,10358170.066812692
2022-09-30,2022.0,9.0,0.3333333333333333,23554.215277777777,8921.958333333334,7266.861111111111,1530.0555555555557,0.0,0.0,,,,,5020983.748764204,14530909.635640977,9509925.886876773
